000081.jpg,person,52.0,166.0,49.0,115.0
000081.jpg,person,23.0,127.0,20.0,32.0
000081.jpg,person,164.0,195.0,60.0,59.0
000081.jpg,person,118.0,183.0,61.0,77.0
000081.jpg,person,133.0,212.0,24.0,24.0
000083.jpg,car,125.0,115.0,151.0,186.0
000083.jpg,person,183.0,46.0,25.0,89.0
000083.jpg,person,74.0,43.0,25.0,68.0
000083.jpg,person,17.0,75.0,33.0,124.0
000083.jpg,person,39.0,69.0,24.0,73.0
000083.jpg,person,26.0,72.0,23.0,75.0
000089.jpg,person,45.0,108.0,73.0,208.0
000089.jpg,person,118.0,176.0,148.0,95.0
000089.jpg,person,176.0,152.0,55.0,135.0
000089.jpg,chair,76.0,102.0,132.0,144.0
000091.jpg,car,72.0,157.0,31.0,26.0
000091.jpg,car,42.0,154.0,11.0,12.0
000091.jpg,car,49.0,157.0,16.0,14.0
000093.jpg,dog,116.0,125.0,76.0,85.0
000093.jpg,chair,124.0,113.0,200.0,221.0
000095.jpg,train,103.0,117.0,188.0,162.0
000095.jpg,train,26.0,124.0,51.0,76.0
000099.jpg,cat,73.0,98.0,142.0,105.0
000101.jpg,chair,119.0,82.0,73.0,86.0
000101.jpg,person,99.0,134.0,161.0,181.0
000102.jpg,sofa,205.0,146.0,38.0,83.0
000102.jpg,sofa,106.0,122.0,103.0,84.0
000104.jpg,tvmonitor,202.0,126.0,43.0,104.0
000104.jpg,person,164.0,137.0,68.0,174.0
000104.jpg,person,64.0,114.0,126.0,219.0
000107.jpg,sheep,218.0,120.0,13.0,32.0
000107.jpg,cow,141.0,98.0,17.0,17.0
000107.jpg,sheep,112.0,94.0,8.0,14.0
000109.jpg,bird,112.0,109.0,208.0,197.0
000110.jpg,person,42.0,163.0,14.0,48.0
000110.jpg,person,31.0,172.0,14.0,67.0
000110.jpg,person,18.0,160.0,9.0,42.0
000112.jpg,dog,117.0,112.0,139.0,69.0
000112.jpg,chair,203.0,81.0,20.0,16.0
000113.jpg,person,141.0,122.0,34.0,107.0
000117.jpg,aeroplane,112.0,110.0,223.0,163.0
000118.jpg,cat,100.0,141.0,52.0,166.0
000120.jpg,dog,113.0,111.0,168.0,87.0
000121.jpg,tvmonitor,163.0,88.0,100.0,143.0
000121.jpg,tvmonitor,61.0,90.0,103.0,146.0
000122.jpg,cat,110.0,115.0,186.0,212.0
000123.jpg,train,80.0,109.0,160.0,188.0
000125.jpg,bicycle,207.0,147.0,34.0,34.0
000125.jpg,person,202.0,123.0,14.0,21.0
000125.jpg,person,179.0,144.0,15.0,38.0
000125.jpg,person,165.0,146.0,13.0,38.0
000129.jpg,bicycle,109.0,157.0,124.0,134.0
000129.jpg,bicycle,196.0,166.0,56.0,116.0
000129.jpg,bicycle,23.0,130.0,44.0,131.0
000129.jpg,person,22.0,82.0,44.0,162.0
000129.jpg,person,116.0,104.0,133.0,207.0
000129.jpg,person,197.0,113.0,55.0,210.0
000130.jpg,boat,113.0,75.0,222.0,148.0
000131.jpg,car,107.0,123.0,212.0,112.0
000131.jpg,person,66.0,94.0,22.0,19.0
000131.jpg,person,92.0,92.0,19.0,22.0
000132.jpg,bus,72.0,114.0,106.0,158.0
000133.jpg,person,120.0,116.0,167.0,216.0
000133.jpg,horse,119.0,163.0,102.0,122.0
000133.jpg,person,24.0,23.0,27.0,45.0
000133.jpg,horse,45.0,36.0,48.0,21.0
000134.jpg,car,109.0,134.0,218.0,130.0
000138.jpg,person,36.0,115.0,66.0,155.0
000138.jpg,person,96.0,107.0,62.0,135.0
000138.jpg,person,149.0,130.0,97.0,188.0
000138.jpg,person,193.0,144.0,61.0,159.0
000140.jpg,dog,110.0,125.0,125.0,86.0
000140.jpg,sofa,112.0,144.0,223.0,161.0
000141.jpg,bird,99.0,120.0,176.0,183.0
000142.jpg,car,110.0,104.0,197.0,111.0
000143.jpg,cat,150.0,127.0,148.0,193.0
000146.jpg,person,122.0,138.0,58.0,90.0
000147.jpg,chair,22.0,84.0,14.0,28.0
000147.jpg,chair,43.0,88.0,17.0,24.0
000147.jpg,chair,72.0,92.0,13.0,17.0
000147.jpg,chair,106.0,96.0,9.0,15.0
000147.jpg,chair,141.0,94.0,11.0,17.0
000147.jpg,chair,174.0,92.0,13.0,22.0
000147.jpg,chair,202.0,88.0,13.0,25.0
000150.jpg,horse,113.0,115.0,60.0,125.0
000150.jpg,person,164.0,54.0,12.0,36.0
000150.jpg,person,191.0,54.0,9.0,39.0
000150.jpg,person,217.0,51.0,7.0,30.0
000150.jpg,person,222.0,51.0,5.0,33.0
000153.jpg,car,133.0,101.0,54.0,26.0
000153.jpg,car,68.0,38.0,13.0,8.0
000153.jpg,car,37.0,71.0,32.0,7.0
000153.jpg,car,15.0,69.0,27.0,8.0
000154.jpg,boat,95.0,115.0,138.0,128.0
000154.jpg,boat,201.0,137.0,8.0,13.0
000156.jpg,sofa,95.0,127.0,152.0,167.0
000156.jpg,car,208.0,74.0,29.0,24.0
000156.jpg,car,188.0,77.0,14.0,17.0
000158.jpg,bird,104.0,87.0,32.0,74.0
000159.jpg,person,116.0,58.0,23.0,51.0
000159.jpg,car,112.0,117.0,223.0,213.0
000161.jpg,car,123.0,122.0,153.0,204.0
000161.jpg,car,42.0,139.0,24.0,53.0
000162.jpg,tvmonitor,154.0,157.0,33.0,43.0
000162.jpg,person,113.0,153.0,51.0,135.0
000163.jpg,person,81.0,91.0,115.0,159.0
000163.jpg,motorbike,108.0,131.0,193.0,149.0
000164.jpg,motorbike,108.0,150.0,114.0,116.0
000164.jpg,person,165.0,125.0,69.0,192.0
000165.jpg,person,132.0,128.0,184.0,193.0
000169.jpg,car,113.0,105.0,205.0,172.0
000169.jpg,person,59.0,18.0,26.0,32.0
000169.jpg,car,210.0,68.0,27.0,104.0
000169.jpg,person,193.0,40.0,11.0,28.0
000169.jpg,person,211.0,36.0,15.0,24.0
000169.jpg,car,26.0,60.0,41.0,58.0
000170.jpg,bottle,44.0,79.0,10.0,39.0
000170.jpg,bottle,26.0,88.0,14.0,40.0
000170.jpg,bottle,151.0,106.0,13.0,35.0
000170.jpg,bottle,195.0,105.0,8.0,23.0
000170.jpg,person,10.0,89.0,18.0,69.0
000170.jpg,person,104.0,119.0,205.0,205.0
000171.jpg,dog,39.0,156.0,76.0,52.0
000171.jpg,person,140.0,115.0,168.0,211.0
000173.jpg,person,107.0,84.0,93.0,109.0
000173.jpg,horse,113.0,123.0,102.0,187.0
000174.jpg,person,127.0,114.0,127.0,221.0
000177.jpg,diningtable,116.0,157.0,180.0,133.0
000177.jpg,person,189.0,157.0,70.0,134.0
000177.jpg,person,174.0,134.0,60.0,165.0
000177.jpg,person,156.0,90.0,39.0,70.0
000177.jpg,person,138.0,78.0,26.0,50.0
000177.jpg,person,95.0,69.0,44.0,57.0
000177.jpg,person,65.0,78.0,17.0,43.0
000177.jpg,person,52.0,95.0,37.0,86.0
000177.jpg,person,22.0,145.0,43.0,157.0
000180.jpg,car,114.0,139.0,216.0,147.0
000184.jpg,boat,140.0,89.0,22.0,51.0
000184.jpg,boat,174.0,99.0,13.0,26.0
000184.jpg,boat,210.0,103.0,10.0,22.0
000184.jpg,boat,70.0,112.0,139.0,223.0
000187.jpg,tvmonitor,54.0,129.0,107.0,144.0
000189.jpg,bird,117.0,115.0,177.0,183.0
000190.jpg,bus,207.0,140.0,33.0,45.0
000190.jpg,bus,125.0,142.0,39.0,25.0
000190.jpg,bus,69.0,146.0,13.0,38.0
000190.jpg,bus,45.0,155.0,45.0,59.0
000190.jpg,bus,13.0,156.0,24.0,62.0
000190.jpg,person,143.0,152.0,5.0,17.0
000190.jpg,person,126.0,152.0,3.0,16.0
000190.jpg,person,123.0,150.0,2.0,7.0
000190.jpg,person,117.0,153.0,4.0,17.0
000190.jpg,person,113.0,153.0,4.0,14.0
000190.jpg,person,94.0,154.0,4.0,15.0
000190.jpg,person,86.0,155.0,4.0,20.0
000190.jpg,person,81.0,155.0,3.0,17.0
000192.jpg,person,106.0,131.0,108.0,186.0
000192.jpg,chair,11.0,175.0,21.0,97.0
000193.jpg,person,130.0,113.0,188.0,222.0
000193.jpg,person,51.0,121.0,101.0,207.0
000193.jpg,sofa,112.0,149.0,223.0,149.0
000194.jpg,horse,114.0,130.0,107.0,188.0
000194.jpg,person,111.0,78.0,62.0,117.0
000194.jpg,person,202.0,104.0,13.0,55.0
000198.jpg,train,100.0,125.0,56.0,70.0
000200.jpg,person,29.0,84.0,34.0,133.0
000200.jpg,person,43.0,136.0,73.0,175.0
000200.jpg,person,88.0,122.0,44.0,203.0
000200.jpg,person,140.0,121.0,78.0,207.0
000200.jpg,person,200.0,118.0,49.0,212.0
000200.jpg,bottle,169.0,207.0,11.0,33.0
000200.jpg,bottle,110.0,160.0,13.0,58.0
000203.jpg,chair,49.0,167.0,52.0,112.0
000207.jpg,bus,38.0,118.0,75.0,52.0
000208.jpg,diningtable,37.0,116.0,74.0,79.0
000208.jpg,chair,186.0,179.0,76.0,91.0
000208.jpg,chair,67.0,99.0,28.0,63.0
000208.jpg,chair,43.0,113.0,32.0,79.0
000208.jpg,chair,8.0,128.0,14.0,36.0
000208.jpg,sofa,143.0,137.0,104.0,94.0
000209.jpg,cat,93.0,135.0,173.0,179.0
000210.jpg,car,175.0,131.0,12.0,8.0
000210.jpg,person,204.0,134.0,11.0,14.0
000210.jpg,person,147.0,132.0,5.0,7.0
000210.jpg,person,12.0,136.0,10.0,16.0
000211.jpg,cow,65.0,182.0,88.0,52.0
000214.jpg,horse,158.0,112.0,132.0,223.0
000215.jpg,cat,108.0,118.0,87.0,158.0
000218.jpg,dog,142.0,107.0,58.0,128.0
000218.jpg,chair,69.0,59.0,43.0,116.0
000218.jpg,person,57.0,75.0,113.0,149.0
000219.jpg,motorbike,145.0,179.0,128.0,59.0
000220.jpg,car,113.0,125.0,190.0,99.0
000220.jpg,car,208.0,84.0,33.0,32.0
000220.jpg,person,129.0,100.0,21.0,24.0
000221.jpg,car,113.0,111.0,161.0,119.0
000222.jpg,diningtable,108.0,162.0,56.0,66.0
000222.jpg,person,137.0,183.0,50.0,82.0
000222.jpg,person,76.0,182.0,51.0,83.0
000222.jpg,bottle,102.0,146.0,6.0,26.0
000222.jpg,bottle,107.0,140.0,5.0,26.0
000222.jpg,person,161.0,109.0,16.0,40.0
000222.jpg,person,77.0,123.0,12.0,18.0
000222.jpg,person,82.0,122.0,21.0,32.0
000222.jpg,person,126.0,121.0,26.0,30.0
000222.jpg,person,140.0,130.0,18.0,29.0
000222.jpg,person,155.0,161.0,25.0,72.0
000222.jpg,person,60.0,164.0,31.0,81.0
000222.jpg,person,211.0,197.0,25.0,55.0
000222.jpg,chair,170.0,185.0,13.0,79.0
000222.jpg,chair,170.0,145.0,10.0,31.0
000224.jpg,tvmonitor,57.0,148.0,82.0,106.0
000224.jpg,bottle,202.0,185.0,44.0,78.0
000225.jpg,sheep,108.0,121.0,103.0,112.0
000225.jpg,sheep,11.0,35.0,20.0,40.0
000228.jpg,aeroplane,91.0,104.0,99.0,98.0
000229.jpg,diningtable,116.0,174.0,146.0,99.0
000229.jpg,person,198.0,176.0,39.0,91.0
000229.jpg,person,173.0,137.0,41.0,82.0
000229.jpg,person,184.0,101.0,24.0,41.0
000229.jpg,person,129.0,102.0,44.0,48.0
000229.jpg,person,80.0,119.0,28.0,66.0
000229.jpg,person,62.0,145.0,52.0,100.0
000229.jpg,person,24.0,168.0,47.0,112.0
000229.jpg,bottle,165.0,200.0,13.0,41.0
000229.jpg,bottle,21.0,85.0,7.0,22.0
000229.jpg,chair,215.0,141.0,17.0,56.0
000232.jpg,cow,95.0,127.0,147.0,145.0
000232.jpg,person,108.0,37.0,10.0,36.0
000232.jpg,boat,202.0,57.0,43.0,29.0
000232.jpg,boat,20.0,42.0,39.0,26.0
000232.jpg,boat,41.0,47.0,32.0,13.0
000233.jpg,sheep,170.0,111.0,92.0,96.0
000233.jpg,car,101.0,58.0,202.0,114.0
000235.jpg,chair,125.0,188.0,33.0,72.0
000235.jpg,chair,91.0,209.0,60.0,29.0
000235.jpg,chair,22.0,199.0,43.0,50.0
000235.jpg,chair,192.0,168.0,24.0,42.0
000235.jpg,diningtable,71.0,191.0,106.0,65.0
000235.jpg,sofa,195.0,133.0,19.0,37.0
000235.jpg,pottedplant,86.0,120.0,7.0,41.0
000236.jpg,bird,81.0,142.0,84.0,85.0
000241.jpg,boat,192.0,138.0,65.0,58.0
000241.jpg,boat,45.0,96.0,37.0,62.0
000241.jpg,boat,133.0,105.0,46.0,50.0
000242.jpg,cat,112.0,98.0,222.0,191.0
000244.jpg,sheep,61.0,145.0,18.0,19.0
000245.jpg,car,113.0,126.0,211.0,96.0
000245.jpg,person,142.0,93.0,12.0,19.0
000246.jpg,dog,88.0,106.0,121.0,159.0
000249.jpg,chair,56.0,174.0,52.0,96.0
000249.jpg,chair,60.0,127.0,23.0,21.0
000249.jpg,chair,80.0,122.0,21.0,17.0
000249.jpg,chair,100.0,172.0,45.0,96.0
000249.jpg,chair,131.0,164.0,22.0,84.0
000249.jpg,chair,131.0,116.0,20.0,17.0
000249.jpg,chair,153.0,117.0,31.0,73.0
000249.jpg,diningtable,95.0,161.0,99.0,84.0
000250.jpg,diningtable,106.0,163.0,212.0,122.0
000250.jpg,bottle,55.0,126.0,24.0,103.0
000251.jpg,car,37.0,218.0,73.0,12.0
000251.jpg,car,21.0,207.0,40.0,11.0
000251.jpg,car,92.0,209.0,89.0,29.0
000251.jpg,car,202.0,211.0,45.0,27.0
000251.jpg,person,30.0,201.0,9.0,18.0
000251.jpg,person,10.0,195.0,8.0,13.0
000251.jpg,person,15.0,199.0,9.0,14.0
000256.jpg,aeroplane,112.0,107.0,216.0,89.0
000257.jpg,tvmonitor,59.0,17.0,45.0,33.0
000257.jpg,person,54.0,154.0,90.0,139.0
000257.jpg,person,145.0,132.0,133.0,183.0
000259.jpg,person,150.0,112.0,147.0,223.0
000259.jpg,person,61.0,82.0,120.0,163.0
000262.jpg,car,189.0,167.0,70.0,114.0
000263.jpg,car,112.0,123.0,201.0,44.0
000263.jpg,car,21.0,191.0,41.0,65.0
000266.jpg,dog,141.0,116.0,165.0,215.0
000266.jpg,sofa,112.0,112.0,223.0,224.0
000268.jpg,aeroplane,138.0,129.0,115.0,120.0
000268.jpg,aeroplane,59.0,132.0,117.0,185.0
000269.jpg,bottle,87.0,197.0,9.0,38.0
000269.jpg,bottle,140.0,188.0,13.0,45.0
000269.jpg,bottle,112.0,9.0,9.0,17.0
000269.jpg,bottle,74.0,9.0,8.0,18.0
000269.jpg,bottle,66.0,10.0,7.0,18.0
000269.jpg,person,162.0,91.0,121.0,106.0
000269.jpg,person,75.0,108.0,69.0,136.0
000269.jpg,person,54.0,157.0,74.0,134.0
000269.jpg,person,143.0,118.0,84.0,134.0
000269.jpg,person,165.0,150.0,98.0,147.0
000270.jpg,train,133.0,105.0,131.0,44.0
000275.jpg,person,128.0,82.0,64.0,117.0
000275.jpg,horse,112.0,126.0,170.0,151.0
000276.jpg,person,107.0,108.0,60.0,70.0
000276.jpg,person,126.0,196.0,59.0,57.0
000276.jpg,person,51.0,196.0,65.0,57.0
000278.jpg,dog,178.0,159.0,92.0,131.0
000278.jpg,person,118.0,139.0,137.0,171.0
000282.jpg,chair,183.0,190.0,67.0,66.0
000282.jpg,person,180.0,121.0,67.0,117.0
000282.jpg,person,132.0,129.0,56.0,190.0
000282.jpg,person,45.0,122.0,88.0,205.0
000282.jpg,person,79.0,154.0,107.0,141.0
000285.jpg,person,154.0,135.0,107.0,178.0
000285.jpg,person,60.0,141.0,87.0,166.0
000285.jpg,chair,181.0,173.0,30.0,103.0
000285.jpg,chair,78.0,178.0,49.0,93.0
000288.jpg,person,221.0,153.0,7.0,71.0
000288.jpg,person,207.0,150.0,16.0,81.0
000288.jpg,person,192.0,132.0,9.0,59.0
000288.jpg,person,199.0,130.0,4.0,50.0
000288.jpg,person,189.0,138.0,8.0,57.0
000288.jpg,person,186.0,150.0,7.0,38.0
000288.jpg,person,173.0,142.0,13.0,73.0
000288.jpg,person,159.0,142.0,22.0,56.0
000288.jpg,person,5.0,154.0,9.0,102.0
000288.jpg,person,8.0,119.0,14.0,90.0
000288.jpg,car,24.0,117.0,21.0,42.0
000288.jpg,bus,101.0,101.0,141.0,173.0
000289.jpg,car,86.0,111.0,129.0,89.0
000294.jpg,bird,176.0,113.0,56.0,213.0
000294.jpg,bird,50.0,139.0,50.0,166.0
000296.jpg,car,208.0,98.0,33.0,36.0
000296.jpg,boat,113.0,110.0,186.0,66.0
000298.jpg,person,116.0,113.0,71.0,189.0
000302.jpg,car,221.0,178.0,5.0,26.0
000302.jpg,car,215.0,157.0,5.0,13.0
000302.jpg,car,170.0,169.0,89.0,69.0
000302.jpg,car,126.0,152.0,32.0,30.0
000302.jpg,car,20.0,184.0,39.0,80.0
000302.jpg,person,71.0,182.0,23.0,73.0
000302.jpg,motorbike,75.0,191.0,41.0,56.0
000303.jpg,car,115.0,95.0,217.0,143.0
000303.jpg,car,216.0,70.0,16.0,56.0
000303.jpg,car,212.0,48.0,25.0,15.0
000303.jpg,car,21.0,52.0,41.0,30.0
000303.jpg,car,19.0,63.0,37.0,30.0
000303.jpg,car,12.0,91.0,22.0,51.0
000304.jpg,tvmonitor,97.0,75.0,96.0,64.0
000305.jpg,bicycle,105.0,164.0,188.0,120.0
000305.jpg,person,128.0,124.0,179.0,177.0
000306.jpg,cow,52.0,66.0,25.0,51.0
000306.jpg,cow,66.0,78.0,30.0,64.0
000306.jpg,cow,121.0,85.0,29.0,52.0
000306.jpg,cow,153.0,82.0,34.0,57.0
000307.jpg,pottedplant,112.0,113.0,223.0,222.0
000307.jpg,pottedplant,9.0,180.0,17.0,87.0
000308.jpg,person,176.0,87.0,37.0,54.0
000308.jpg,person,119.0,117.0,38.0,87.0
000308.jpg,person,87.0,142.0,44.0,100.0
000308.jpg,person,87.0,84.0,28.0,32.0
000308.jpg,person,110.0,78.0,27.0,28.0
000308.jpg,diningtable,96.0,135.0,163.0,108.0
000311.jpg,car,108.0,118.0,173.0,186.0
000312.jpg,train,113.0,112.0,223.0,222.0
000317.jpg,car,118.0,118.0,129.0,44.0
000318.jpg,car,170.0,83.0,51.0,60.0
000318.jpg,car,112.0,76.0,45.0,42.0
000320.jpg,car,192.0,8.0,19.0,9.0
000320.jpg,car,172.0,8.0,19.0,7.0
000320.jpg,car,150.0,7.0,27.0,13.0
000320.jpg,person,111.0,129.0,222.0,189.0
000321.jpg,person,99.0,140.0,138.0,130.0
000322.jpg,person,108.0,113.0,204.0,223.0
000323.jpg,person,174.0,113.0,100.0,222.0
000323.jpg,person,71.0,113.0,131.0,222.0
000325.jpg,aeroplane,134.0,79.0,179.0,82.0
000328.jpg,horse,71.0,139.0,89.0,80.0
000328.jpg,horse,11.0,114.0,22.0,81.0
000328.jpg,horse,167.0,113.0,60.0,93.0
000328.jpg,horse,134.0,114.0,16.0,48.0
000328.jpg,person,65.0,97.0,26.0,111.0
000328.jpg,person,85.0,78.0,17.0,44.0
000328.jpg,person,174.0,92.0,23.0,90.0
000328.jpg,person,136.0,92.0,21.0,58.0
000329.jpg,car,136.0,149.0,12.0,15.0
000329.jpg,car,103.0,154.0,10.0,11.0
000329.jpg,car,119.0,147.0,7.0,8.0
000331.jpg,chair,162.0,160.0,121.0,111.0
000331.jpg,chair,59.0,145.0,46.0,91.0
000331.jpg,chair,15.0,194.0,29.0,60.0
000331.jpg,person,151.0,162.0,125.0,95.0
000332.jpg,horse,76.0,105.0,103.0,143.0
000334.jpg,car,69.0,107.0,106.0,50.0
000336.jpg,dog,107.0,113.0,210.0,218.0
000337.jpg,bicycle,53.0,128.0,38.0,73.0
000337.jpg,bicycle,145.0,164.0,94.0,118.0
000337.jpg,person,22.0,42.0,17.0,49.0
000337.jpg,person,63.0,17.0,19.0,29.0
000337.jpg,person,63.0,47.0,24.0,62.0
000337.jpg,person,119.0,36.0,21.0,51.0
000337.jpg,person,52.0,104.0,43.0,97.0
000337.jpg,person,143.0,117.0,75.0,198.0
000337.jpg,person,91.0,62.0,25.0,34.0
000337.jpg,person,110.0,73.0,12.0,41.0
000338.jpg,person,93.0,70.0,9.0,17.0
000338.jpg,car,104.0,93.0,135.0,87.0
000340.jpg,bird,175.0,148.0,51.0,139.0
000340.jpg,bird,58.0,88.0,51.0,130.0
000343.jpg,car,115.0,119.0,208.0,149.0
000344.jpg,bottle,118.0,99.0,130.0,197.0
000347.jpg,horse,117.0,110.0,161.0,217.0
000349.jpg,diningtable,128.0,147.0,114.0,138.0
000349.jpg,chair,179.0,146.0,71.0,142.0
000349.jpg,chair,144.0,66.0,34.0,41.0
000349.jpg,chair,69.0,116.0,47.0,124.0
000349.jpg,chair,110.0,160.0,71.0,128.0
000349.jpg,tvmonitor,20.0,40.0,39.0,77.0
000352.jpg,person,41.0,94.0,52.0,107.0
000352.jpg,person,76.0,95.0,35.0,108.0
000352.jpg,person,114.0,102.0,50.0,134.0
000352.jpg,person,178.0,137.0,92.0,174.0
000352.jpg,sofa,115.0,142.0,219.0,164.0
000354.jpg,cat,114.0,147.0,91.0,155.0
000355.jpg,car,101.0,111.0,181.0,173.0
000359.jpg,dog,169.0,167.0,65.0,95.0
000359.jpg,person,81.0,111.0,136.0,210.0
000359.jpg,chair,119.0,114.0,198.0,153.0
000363.jpg,bird,62.0,85.0,72.0,151.0
000363.jpg,bird,148.0,153.0,152.0,142.0
000367.jpg,bottle,112.0,116.0,20.0,84.0
000367.jpg,bottle,162.0,142.0,26.0,139.0
000367.jpg,bottle,183.0,156.0,13.0,94.0
000367.jpg,bottle,137.0,139.0,18.0,128.0
000367.jpg,car,208.0,123.0,31.0,27.0
000367.jpg,car,112.0,188.0,223.0,72.0
000367.jpg,person,105.0,99.0,54.0,119.0
000370.jpg,boat,78.0,108.0,71.0,91.0
000370.jpg,boat,149.0,113.0,79.0,81.0
000372.jpg,person,141.0,106.0,41.0,186.0
000372.jpg,horse,173.0,91.0,30.0,28.0
000372.jpg,horse,74.0,109.0,78.0,189.0
000373.jpg,car,114.0,178.0,202.0,49.0
000374.jpg,motorbike,123.0,137.0,202.0,173.0
000374.jpg,person,99.0,103.0,86.0,204.0
